,name,description,homepage,github_id,image,category,show,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,projectrank_placing,trending,commit_count,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,updated_github_id
68,awesome-gan-for-medical-imaging,xinario awesome-gan-for-medical-imaging.,https://github.com/xinario/awesome-gan-for-medical-imaging,xinario/awesome-gan-for-medical-imaging,./screenshots/awesome-gan-for-medical-imaging.png,医疗影像,True,https://github.com/xinario/awesome-gan-for-medical-imaging,,2017-08-23 20:38:25,2021-06-10 23:33:07,2021-06-10 23:33:07,388,,4.0,1784,,,,11.0,11,3,,88.0,,,,,
69,facebookresearch-pycls,facebookresearch pycls.,https://github.com/facebookresearch/pycls,facebookresearch/pycls,./screenshots/facebookresearch-pycls.png,图像分类,True,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17,2021-10-14 20:53:57,2021-08-19 02:33:54,198,19.0,53.0,1771,2021-05-21 00:29:47,0.2,2.0,13.0,15,3,-1.0,,,,4.0,4.0,
70,awesome-autonomous-vehicles,manfreddiaz awesome-autonomous-vehicles.,https://github.com/manfreddiaz/awesome-autonomous-vehicles,manfreddiaz/awesome-autonomous-vehicles,./screenshots/awesome-autonomous-vehicles.jpeg,自动驾驶,True,https://github.com/manfreddiaz/awesome-autonomous-vehicles,,2016-12-09 20:07:33,2021-06-17 15:35:24,2021-06-17 15:35:24,463,,5.0,1621,,,,9.0,11,3,,75.0,,,,,
71,Image_Segmentation,LeeJunHyun Image_Segmentation.,https://github.com/LeeJunHyun/Image_Segmentation,LeeJunHyun/Image_Segmentation,./screenshots/LeeJunHyun-Image_Segmentation.jpeg,图像分割,True,https://github.com/LeeJunHyun/Image_Segmentation,,2018-06-18 08:27:27,2020-12-07 10:12:37,2019-04-14 15:33:53,440,36.0,40.0,1610,,,,,10,3,,12.0,,,,,
72,open-mmlab-mmtracking,PaddleDetection.,https://github.com/open-mmlab/mmtracking,open-mmlab/mmtracking,./screenshots/open-mmlab-mmtracking.gif,目标检测,True,https://github.com/open-mmlab/mmtracking,Apache-2.0,2020-08-29 06:16:56,2021-11-08 08:20:27,2021-11-08 03:13:15,230,21.0,87.0,1597,2021-10-03 14:54:27,0.8.0,7.0,19.0,21,2,,177.0,,,59.0,59.0,
73,Single-Image-Super-Resolution,YapengTian Single-Image-Super-Resolution.,https://github.com/YapengTian/Single-Image-Super-Resolution,YapengTian/Single-Image-Super-Resolution,./screenshots/Single-Image-Super-Resolution.png,图像超分辨率,True,https://github.com/YapengTian/Single-Image-Super-Resolution,,2016-10-09 16:11:13,2021-06-21 06:34:15,2021-06-21 06:34:15,349,1.0,,1591,,,,9.0,11,3,,142.0,,,,,
74,micronet,666DZY666 micronet.,https://github.com/666DZY666/micronet,666DZY666/micronet,./screenshots/micronet.png,模型压缩与优化,True,https://github.com/666DZY666/micronet,MIT,2019-12-04 15:56:29,2021-10-06 09:46:07,2021-10-06 09:39:17,367,74.0,14.0,1539,,,,2.0,14,3,,295.0,,,,,
75,DeepFace,RiweiChen DeepFace.,https://github.com/RiweiChen/DeepFace,RiweiChen/DeepFace,./screenshots/DeepFace.jpeg,人脸检测与识别,True,https://github.com/RiweiChen/DeepFace,,2015-11-12 13:42:57,2016-09-11 09:12:56,2016-09-11 09:09:48,623,15.0,22.0,1464,,,,2.0,10,3,,25.0,,,,,
76,gen-efficientnet-pytorch,rwightman gen-efficientnet-pytorch.,https://github.com/rwightman/gen-efficientnet-pytorch,rwightman/gen-efficientnet-pytorch,./screenshots/gen-efficientnet-pytorch.png,图像分类,True,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56,2021-07-08 19:04:05,2021-07-08 19:03:55,187,,49.0,1409,,,,5.0,16,3,,108.0,,,81.0,81.0,
77,facebookresearch-ClassyVision,facebookresearch ClassyVision.,https://github.com/facebookresearch/ClassyVision,facebookresearch/ClassyVision,./screenshots/facebookresearch-ClassyVision.png,图像分类,True,https://github.com/facebookresearch/ClassyVision,MIT,2019-09-13 22:54:44,2021-10-07 06:07:49,2021-10-07 06:07:46,235,13.0,61.0,1365,2021-07-19 20:08:51,0.6.0,6.0,66.0,17,3,,,,,,,
78,Deep-Learning-for-Medical-Applications,albarqouni Deep-Learning-for-Medical-Applications.,https://github.com/albarqouni/Deep-Learning-for-Medical-Applications,albarqouni/Deep-Learning-for-Medical-Applications,./screenshots/Deep-Learning-for-Medical-Applications.png,医疗影像,True,https://github.com/albarqouni/Deep-Learning-for-Medical-Applications,GPL-3.0,2017-03-11 12:28:04,2019-04-09 06:32:23,2019-04-09 06:32:22,464,1.0,1.0,1360,,,,10.0,12,3,,50.0,,,,,
79,pytorch_GAN_zoo,facebookresearch pytorch_GAN_zoo.,https://github.com/facebookresearch/pytorch_GAN_zoo,facebookresearch/pytorch_GAN_zoo,./screenshots/pytorch_GAN_zoo.png,生成对抗网络GAN,True,https://github.com/facebookresearch/pytorch_GAN_zoo,BSD-3-Clause,2019-01-17 09:52:30,2021-10-12 21:33:09,2020-05-14 15:13:10,222,30.0,33.0,1356,,,,4.0,13,3,,,,,,,
80,VideoSuperResolution,LoSealL VideoSuperResolution.,https://github.com/LoSealL/VideoSuperResolution,LoSealL/VideoSuperResolution,./screenshots/VideoSuperResolution.jpeg,图像超分辨率,True,https://github.com/LoSealL/VideoSuperResolution,MIT,2018-06-04 08:42:05,2020-09-11 14:36:45,2020-07-29 09:57:52,278,4.0,88.0,1282,2019-03-15 08:36:20,0.6.4,1.0,2.0,14,2,,456.0,,,,,
81,DLTK,DLTK DLTK.,https://github.com/DLTK/DLTK,DLTK/DLTK,./screenshots/DLTK.jpeg,医疗影像,True,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36,2021-08-25 14:40:15,2019-01-21 14:01:28,389,7.0,24.0,1279,,,,9.0,16,2,,379.0,,,21.0,21.0,
82,medical-imaging-datasets,sfikas medical-imaging-datasets.,https://github.com/sfikas/medical-imaging-datasets,sfikas/medical-imaging-datasets,./screenshots/medical-imaging-datasets.png,医疗影像,True,https://github.com/sfikas/medical-imaging-datasets,,2017-05-11 10:14:19,2021-03-29 08:43:31,2021-03-29 08:43:31,276,,2.0,1268,,,,7.0,11,3,,26.0,,,,,
83,LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices,YonghaoHe LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices.,https://github.com/YonghaoHe/LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices,YonghaoHe/LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices,./screenshots/LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices.png,行人检测,True,https://github.com/YonghaoHe/LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices,MIT,2019-07-23 03:29:59,2021-03-08 16:10:22,2021-03-08 16:10:22,321,43.0,58.0,1241,,,,3.0,12,2,,18.0,,,,,
84,DBFace,dlunion DBFace.,https://github.com/dlunion/DBFace,dlunion/DBFace,./screenshots/DBFace.png,人脸检测与识别,True,https://github.com/dlunion/DBFace,,2020-03-21 07:00:43,2021-07-06 06:03:28,2021-07-06 06:03:28,282,36.0,16.0,1203,,,,5.0,11,3,,55.0,,,,,
85,model-optimization,tensorflow model-optimization.,https://github.com/tensorflow/model-optimization,tensorflow/model-optimization,./screenshots/model-optimization.png,模型压缩与优化,True,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28,2021-11-03 07:02:43,2021-10-29 03:11:13,244,119.0,140.0,1152,2021-09-30 10:12:08,0.7.0,15.0,62.0,24,2,,676.0,,,1262.0,1262.0,
86,bottom-up-attention,peteanderson80 bottom-up-attention.,https://github.com/peteanderson80/bottom-up-attention,peteanderson80/bottom-up-attention,./screenshots/bottom-up-attention.jpeg,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/peteanderson80/bottom-up-attention,MIT,2017-05-26 23:00:39,2021-02-14 19:08:48,2021-02-14 19:08:48,314,62.0,47.0,1138,,,,5.0,13,1,,55.0,,,,,
87,Awesome-Super-Resolution,ChaofWang Awesome-Super-Resolution.,https://github.com/ChaofWang/Awesome-Super-Resolution,ChaofWang/Awesome-Super-Resolution,./screenshots/Awesome-Super-Resolution.jpeg,图像超分辨率,True,https://github.com/ChaofWang/Awesome-Super-Resolution,,2019-04-20 15:32:50,2021-11-08 11:18:41,2021-11-08 11:18:41,218,1.0,4.0,1134,,,,,13,3,,193.0,,,,,
88,super-resolution,krasserm super-resolution.,https://github.com/krasserm/super-resolution,krasserm/super-resolution,./screenshots/super-resolution.jpeg,图像超分辨率,True,https://github.com/krasserm/super-resolution,Apache-2.0,2018-10-17 10:46:49,2021-05-30 13:27:23,2021-05-30 13:26:07,283,40.0,46.0,1124,,,,,13,3,,64.0,,,,,
89,medical-detection-toolkit,MIC-DKFZ medicaldetectiontoolkit.,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,MIC-DKFZ/medicaldetectiontoolkit,./screenshots/medicaldetectiontoolkit.png,图像分割,True,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57,2021-09-09 14:14:09,2021-09-09 14:14:04,269,37.0,85.0,1053,,,,3.0,13,3,,40.0,,,,,
90,pytorch_image_classification,hysts pytorch_image_classification.,https://github.com/hysts/pytorch_image_classification,hysts/pytorch_image_classification,./screenshots/pytorch_image_classification.png,图像分类,True,https://github.com/hysts/pytorch_image_classification,MIT,2017-12-09 22:32:57,2021-02-06 09:27:16,2021-02-06 09:25:27,240,1.0,24.0,956,,,,,13,3,,184.0,,,,,
91,open-mmlab-mmclassification,open-mmlab mmclassification.,https://github.com/open-mmlab/mmclassification,open-mmlab/mmclassification,./screenshots/open-mmlab-mmclassification.png,图像分类,True,https://github.com/open-mmlab/mmclassification,Apache-2.0,2020-07-09 16:25:04,2021-11-08 04:45:56,2021-11-05 03:57:49,312,39.0,147.0,914,2021-10-29 06:08:05,0.17.0,13.0,51.0,20,2,,411.0,,,21.0,21.0,
92,PaddleSlim,PaddlePaddle PaddleSlim.,https://github.com/PaddlePaddle/PaddleSlim,PaddlePaddle/PaddleSlim,./screenshots/PaddleSlim.png,模型压缩与优化,True,https://github.com/PaddlePaddle/PaddleSlim,Apache-2.0,2019-12-16 02:56:50,2021-11-08 11:59:42,2021-10-27 02:17:51,172,134.0,89.0,807,2021-05-20 06:35:27,2.1.0,3.0,36.0,17,2,,,,,42.0,42.0,
93,MedicalZooPytorch,black0017-MedicalZooPytorch.,https://github.com/black0017/MedicalZooPytorch,black0017/MedicalZooPytorch,./screenshots/MedicalZooPytorch.png,图像分割,True,https://github.com/black0017/MedicalZooPytorch,MIT,2019-07-23 11:00:46,2021-08-24 09:12:41,2021-08-24 09:12:41,163,10.0,5.0,797,,,,4.0,12,3,,120.0,,,,,
94,MedicalZoo-Pytorch,black0017 MedicalZooPytorch.,https://github.com/black0017/MedicalZooPytorch,black0017/MedicalZooPytorch,./screenshots/MedicalZooPytorch.png,医疗影像,True,https://github.com/black0017/MedicalZooPytorch,MIT,2019-07-23 11:00:46,2021-08-24 09:12:41,2021-08-24 09:12:41,163,10.0,5.0,797,,,,4.0,12,3,,120.0,,,,,
95,instagan,sangwoomo instagan.,https://github.com/sangwoomo/instagan,sangwoomo/instagan,./screenshots/instagan.png,图图转换ImageTranslation,True,https://github.com/sangwoomo/instagan,,2018-12-16 20:00:10,2021-10-28 20:16:02,2021-10-28 20:16:02,155,6.0,53.0,786,,,,31.0,13,2,,321.0,,,,,
96,awesome-image-captioning,zhjohnchan awesome-image-captioning.,https://github.com/zhjohnchan/awesome-image-captioning,zhjohnchan/awesome-image-captioning,./screenshots/awesome-image-captioning.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/zhjohnchan/awesome-image-captioning,,2018-08-16 07:52:51,2021-04-03 18:07:03,2021-04-03 18:07:03,163,3.0,4.0,752,,,,3.0,10,3,,51.0,,,,,
97,medicaltorch,perone medicaltorch.,https://github.com/perone/medicaltorch,perone/medicaltorch,./screenshots/medicaltorch.png,医疗影像,True,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07,2021-04-16 18:50:54,2021-04-16 18:50:54,110,13.0,9.0,750,2018-11-24 00:33:11,0.2,1.0,8.0,13,2,,57.0,,,11.0,11.0,
98,aimet,quic aimet.,https://github.com/quic/aimet,quic/aimet,./screenshots/aimet.png,模型压缩与优化,True,https://github.com/quic/aimet,,2020-04-21 18:57:10,2021-11-06 01:08:40,2021-11-06 01:08:40,131,102.0,305.0,725,2021-09-20 19:32:43,1.17.0.py37,9.0,16.0,12,3,,1.0,6699.0,609.0,,,
99,DRIT,HsinYingLee DRIT.,https://github.com/HsinYingLee/DRIT,HsinYingLee/DRIT,./screenshots/DRIT.jpeg,图图转换ImageTranslation,True,https://github.com/HsinYingLee/DRIT,,2018-03-26 00:31:06,2020-08-05 02:33:28,2020-07-07 20:47:25,135,21.0,33.0,719,,,,5.0,9,3,,105.0,,,,,
100,pytorch-segmentation-detection,pytorch-segmentation-detection.,https://github.com/warmspringwinds/pytorch-segmentation-detection,warmspringwinds/pytorch-segmentation-detection,./screenshots/pytorch-segmentation-detection.png,图像分割,True,https://github.com/warmspringwinds/pytorch-segmentation-detection,,2017-06-10 16:57:15,2019-07-28 18:30:17,2019-07-28 18:30:05,159,14.0,6.0,710,,,,4.0,11,3,,265.0,,,,,
101,microsoft-Oscar,microsoft Oscar.,https://github.com/microsoft/Oscar,microsoft/Oscar,./screenshots/microsoft-Oscar.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/microsoft/Oscar,MIT,2020-05-14 18:14:43,2021-09-16 12:29:21,2021-04-13 07:27:40,173,106.0,53.0,694,,,,6.0,13,1,,24.0,,,,,
102,Awesome-model-compression-and-acceleration,memoiry Awesome-model-compression-and-acceleration.,https://github.com/memoiry/Awesome-model-compression-and-acceleration,memoiry/Awesome-model-compression-and-acceleration,./screenshots/Awesome-model-compression-and-acceleration.png,模型压缩与优化,True,https://github.com/memoiry/Awesome-model-compression-and-acceleration,,2018-03-19 07:31:31,2021-08-25 14:37:18,2021-08-25 14:37:18,115,2.0,,549,,,,6.0,8,3,,13.0,,,,,
103,Pedestron,hasanirtiza Pedestron.,https://github.com/hasanirtiza/Pedestron,hasanirtiza/Pedestron,./screenshots/Pedestron.png,行人检测,True,https://github.com/hasanirtiza/Pedestron,Apache-2.0,2020-03-15 05:52:52,2021-10-19 18:38:13,2021-10-19 18:38:13,107,,113.0,477,,,,52.0,14,1,,723.0,,,,,
104,SMARTS,huawei-noah SMARTS.,https://github.com/huawei-noah/SMARTS,huawei-noah/SMARTS,./screenshots/SMARTS.png,自动驾驶,True,https://github.com/huawei-noah/SMARTS,MIT,2020-10-07 02:11:23,2021-11-05 21:43:55,2021-07-22 23:44:44,91,158.0,380.0,454,2021-07-02 18:30:54,0.4.17,16.0,13.0,18,2,,328.0,64.0,4.0,15.0,15.0,
105,Data-Efficient-Model-Compression,huawei-noah Data-Efficient-Model-Compression.,https://github.com/huawei-noah/Data-Efficient-Model-Compression,huawei-noah/Data-Efficient-Model-Compression,./screenshots/Data-Efficient-Model-Compression.png,模型压缩与优化,True,https://github.com/huawei-noah/Efficient-Computing,BSD-3-Clause,2019-09-04 10:39:36,2021-09-19 02:27:59,2021-09-19 02:27:59,99,6.0,20.0,449,,,,3.0,12,3,,72.0,,,,,huawei-noah/Efficient-Computing
106,NVIDIA-tf_to_trt_image_classification,NVIDIA-AI-IOT tf_to_trt_image_classification.,https://github.com/NVIDIA-AI-IOT/tf_to_trt_image_classification,NVIDIA-AI-IOT/tf_to_trt_image_classification,./screenshots/tf_to_trt_image_classification.png,图像分类,True,https://github.com/NVIDIA-AI-IOT/tf_to_trt_image_classification,,2018-03-01 23:52:57,2020-11-10 02:45:21,2018-11-01 23:28:15,147,33.0,14.0,440,,,,3.0,9,3,,28.0,,,,,
107,MITK,MITK MITK.,https://github.com/MITK/MITK,MITK/MITK,./screenshots/MITK.jpeg,医疗影像,True,https://github.com/MITK/MITK,BSD-3-Clause,2011-05-17 13:21:51,2021-11-08 04:16:58,2021-10-18 09:51:06,250,,,430,2021-02-15 19:46:56,2021.02,3.0,290.0,19,1,,42298.0,630.0,15.0,,,
108,Awesome-Autonomous-Driving,autonomousdrivingkr Awesome-Autonomous-Driving.,https://github.com/autonomousdrivingkr/Awesome-Autonomous-Driving,autonomousdrivingkr/Awesome-Autonomous-Driving,./screenshots/Awesome-Autonomous-Driving.gif,自动驾驶,True,https://github.com/autonomousdrivingkr/Awesome-Autonomous-Driving,,2019-02-10 19:21:45,2021-04-29 03:28:04,2021-04-29 03:28:04,117,,,399,,,,8.0,9,3,,43.0,,,,,
109,awesome-visual-question-answering,jokieleung awesome-visual-question-answering.,https://github.com/jokieleung/awesome-visual-question-answering,jokieleung/awesome-visual-question-answering,./screenshots/awesome-visual-question-answering.jpeg,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/jokieleung/awesome-visual-question-answering,,2019-03-03 13:32:39,2021-10-28 09:39:37,2021-10-28 09:39:37,70,1.0,,389,,,,5.0,10,3,,25.0,,,,,
110,meshed-memory-transformer,aimagelab meshed-memory-transformer.,https://github.com/aimagelab/meshed-memory-transformer,aimagelab/meshed-memory-transformer,./screenshots/meshed-memory-transformer.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/aimagelab/meshed-memory-transformer,BSD-3-Clause,2019-12-12 18:02:41,2020-03-20 19:30:27,2020-03-20 19:30:26,89,32.0,36.0,337,,,,3.0,10,3,,8.0,,,,,
111,Pedestrian-Detection,thatbrguy Pedestrian-Detection.,https://github.com/thatbrguy/Pedestrian-Detection,thatbrguy/Pedestrian-Detection,./screenshots/Pedestrian-Detection.jpeg,行人检测,True,https://github.com/thatbrguy/Pedestrian-Detection,,2018-07-30 12:39:13,2019-09-04 13:12:32,2018-08-25 04:51:40,138,2.0,8.0,323,,,,,8,3,,19.0,,,,,
112,conceptual-captions,google-research-datasets conceptual-captions.,https://github.com/google-research-datasets/conceptual-captions,google-research-datasets/conceptual-captions,./screenshots/conceptual-captions.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/google-research-datasets/conceptual-captions,,2018-05-10 22:24:40,2021-08-21 16:18:14,2021-01-13 20:07:51,16,3.0,11.0,315,,,,6.0,7,3,,12.0,,,,,
113,Awesome-Visual-Captioning,forence Awesome-Visual-Captioning.,https://github.com/forence/Awesome-Visual-Captioning,forence/Awesome-Visual-Captioning,./screenshots/Awesome-Visual-Captioning.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/forence/Awesome-Visual-Captioning,,2019-01-14 09:12:59,2021-07-07 02:35:58,2021-07-07 02:35:58,36,1.0,3.0,272,,,,,9,3,,60.0,,,,,
114,Pedestrian-Detection-papers,xingkongliang Pedestrian-Detection.,https://github.com/xingkongliang/Pedestrian-Detection,xingkongliang/Pedestrian-Detection,./screenshots/Pedestrian-Detection-papers.png,行人检测,True,https://github.com/xingkongliang/Pedestrian-Detection,,2018-09-18 09:22:28,2020-04-29 04:13:17,2020-04-29 04:13:16,52,1.0,1.0,251,,,,,8,3,,13.0,,,,,
115,PedestrianDetectionSystem,zhangpengpengpeng PedestrianDetectionSystem.,https://github.com/zhangpengpengpeng/PedestrianDetectionSystem,zhangpengpengpeng/PedestrianDetectionSystem,./screenshots/PedestrianDetectionSystem.jpeg,行人检测,True,https://github.com/zhangpengpengpeng/PedestrianDetectionSystem,Apache-2.0,2018-12-03 11:10:37,2021-04-22 18:01:06,2020-12-11 10:07:37,100,,25.0,237,2019-01-18 02:12:57,1.0,1.0,5.0,11,3,,108.0,393.0,11.0,,,
116,MILVLG-openvqa,MILVLG openvqa.,https://github.com/MILVLG/openvqa,MILVLG/openvqa,./screenshots/MILVLG-openvqa.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/MILVLG/openvqa,Apache-2.0,2019-07-04 03:32:35,2021-09-03 12:54:09,2021-09-03 12:54:08,47,1.0,19.0,235,,,,8.0,13,1,,254.0,,,,,
117,image-captioning,JDAI-CV image-captioning.,https://github.com/JDAI-CV/image-captioning,JDAI-CV/image-captioning,./screenshots/JDAI-CV-image-captioning.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/JDAI-CV/image-captioning,,2020-03-26 09:33:13,2021-07-27 06:06:31,2021-07-27 06:06:31,33,4.0,22.0,199,,,,2.0,7,3,,9.0,,,,,
118,Image-Caption-Generator,dabasajay Image-Caption-Generator.,https://github.com/dabasajay/Image-Caption-Generator,dabasajay/Image-Caption-Generator,./screenshots/Image-Caption-Generator.jpeg,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/dabasajay/Image-Caption-Generator,MIT,2018-08-10 13:33:49,2020-10-01 07:13:57,2019-11-22 12:21:54,43,8.0,3.0,150,,,,3.0,11,2,,88.0,,,,,
